amount0,amount1,liquidity,tick,timestamp
-184793810689523900132,184783034,7612053352711882667722,-276325,2026-08-14 15:16:23.000 UTC
-103580915212922202761,103574871,7612053352711882667722,-276325,2026-08-14 15:17:59.000 UTC
-137090096964050057460,137082093,7612053352711882667722,-276325,2026-08-14 15:19:23.000 UTC
-1510143618722199744,1510055,7612053352711882667722,-276325,2026-08-14 15:28:11.000 UTC
-976671658803509834,976614,7612053352711882667722,-276325,2026-08-14 15:30:59.000 UTC
-14276725351365191769,14275891,7612053352711882667722,-276325,2026-08-14 15:31:47.000 UTC
-11541272290668002501,11540598,7612053352711882667722,-276325,2026-08-14 15:36:23.000 UTC
-354019193686866902348,353998499,7612053352711882667722,-276325,2026-08-14 15:43:11.000 UTC
-1226938862817166117054,1226866888,7612053352711882667722,-276325,2026-08-14 15:46:11.000 UTC
-517614368390362198292,517583885,7612053352711882667722,-276325,2026-08-14 15:46:35.000 UTC
-141241927820382590064,141233597,7612053352711882667722,-276325,2026-08-14 15:47:59.000 UTC
-745929521562659774777,745885441,7612053352711882667722,-276325,2026-08-14 15:48:23.000 UTC
-893871821946271817293,893818806,7612053352711882667722,-276325,2026-08-14 15:51:35.000 UTC
-12739114091895508363930,12738335728,7612053352711882667722,-276325,2026-08-14 15:52:47.000 UTC
-10019278096664818277,10018649,7612053352711882667722,-276325,2026-08-14 15:53:11.000 UTC
-11510982147964992277,11510259,7612053352711882667722,-276325,2026-08-14 15:54:35.000 UTC
-3038206006622657534821,3038014057,7612053352711882667722,-276325,2026-08-14 15:56:23.000 UTC
-9215332499907366756,9214746,7612053352711882667722,-276325,2026-08-14 16:00:47.000 UTC
-2582289965340177290,2582125,7612053352711882667722,-276325,2026-08-14 16:00:47.000 UTC
-501615259650736279741,501583333,7612053352711882667722,-276325,2026-08-14 16:03:23.000 UTC
-625369537561258116,625329,7612053352711882667722,-276325,2026-08-14 16:04:59.000 UTC
-149207438265480082328,149197928,7612053352711882667722,-276325,2026-08-14 16:08:47.000 UTC
-1190765202216826738534,1190689102,7612053352711882667722,-276325,2026-08-14 16:09:23.000 UTC
-206699273213592129150,206686025,7612053352711882667722,-276325,2026-08-14 16:10:11.000 UTC
-3329254311900975501255,3329039388,7612053352711882667722,-276325,2026-08-14 16:10:59.000 UTC
-1037438760620294091,1037371,7612053352711882667722,-276325,2026-08-14 16:11:59.000 UTC
-9854592030802731075,9853951,7612053352711882667722,-276325,2026-08-14 16:15:35.000 UTC
-63930810389583750982,63926654,7612053352711882667722,-276325,2026-08-14 16:17:35.000 UTC
-1621659415786312884,1621553,7612053352711882667722,-276325,2026-08-14 16:24:59.000 UTC
-3042416583539557809,3042218,7612053352711882667722,-276325,2026-08-14 16:27:47.000 UTC
-78894825449752146849,78889695,7612053352711882667722,-276325,2026-08-14 16:28:47.000 UTC
-824699773134045184,824646,7612053352711882667722,-276325,2026-08-14 16:35:59.000 UTC
-12811151512727062797,12810318,7612053352711882667722,-276325,2026-08-14 16:38:23.000 UTC
-1535863818788054537220,1535763618,7612053352711882667722,-276325,2026-08-14 16:39:23.000 UTC
3915927875032441807,-3915915,7612053352711882667722,-276325,2026-08-14 16:40:35.000 UTC
-53694311118852954178,53690796,7612053352711882667722,-276325,2026-08-14 16:40:59.000 UTC
-52857143341646666760,52853683,7612053352711882667722,-276325,2026-08-14 16:41:11.000 UTC
-738570394540682819220,738521969,7612053352711882667722,-276325,2026-08-14 16:41:59.000 UTC
-14295469085220806308,14294530,7612053352711882667722,-276325,2026-08-14 16:42:11.000 UTC
-502867406640196474,502834,7612053352711882667722,-276325,2026-08-14 16:47:23.000 UTC
-892072402948753115,892013,7612053352711882667722,-276325,2026-08-14 16:47:47.000 UTC
-10266335298876280121,10265661,7612053352711882667722,-276325,2026-08-14 16:50:23.000 UTC
-189543367145416851640,189530915,7612053352711882667722,-276325,2026-08-14 16:52:47.000 UTC
-38287931379255457497,38285414,7612053352711882667722,-276325,2026-08-14 16:56:35.000 UTC
-98968236918544843408,98961730,7612053352711882667722,-276325,2026-08-14 17:00:47.000 UTC
-36272188432749806181,36269803,7612053352711882667722,-276325,2026-08-14 17:00:59.000 UTC
-802731641820757265,802678,7612053352711882667722,-276325,2026-08-14 17:03:35.000 UTC
-77082825602841544966,77077755,7612053352711882667722,-276325,2026-08-14 17:04:47.000 UTC
-181546064434042670128,181534116,7612053352711882667722,-276325,2026-08-14 17:06:23.000 UTC
-7817636845127811153,7817122,7612053352711882667722,-276325,2026-08-14 17:07:11.000 UTC
-99110244148100527176,99103717,7612053352711882667722,-276325,2026-08-14 17:12:23.000 UTC
-493835681952451379138,493803125,7612053352711882667722,-276325,2026-08-14 17:14:59.000 UTC
-7243182811593433492,7242704,7612053352711882667722,-276325,2026-08-14 17:19:23.000 UTC
-1780840190116246781105,1780722250,7612053352711882667722,-276325,2026-08-14 17:20:59.000 UTC
-149164299039048855659,149154382,7612053352711882667722,-276325,2026-08-14 17:21:59.000 UTC
-59538731928126033146,59534772,7612053352711882667722,-276325,2026-08-14 17:23:11.000 UTC
-14070445637833291652,14069509,7612053352711882667722,-276325,2026-08-14 17:23:47.000 UTC
588064021003881661126,-588061408,7612053352711882667722,-276325,2026-08-14 17:23:47.000 UTC
-1964608849267545739771,1964477960,7612053352711882667722,-276325,2026-08-14 17:24:23.000 UTC
-50000000000498223824,49996655,7612053352711882667722,-276325,2026-08-14 17:25:35.000 UTC
-668277569025469889,668232,7612053352711882667722,-276325,2026-08-14 17:27:23.000 UTC
-12784313097732055415,12783457,7612053352711882667722,-276325,2026-08-14 17:27:59.000 UTC
-62538493220643652059,62534309,7612053352711882667722,-276325,2026-08-14 17:29:47.000 UTC
-8641615991913413954,8641037,7612053352711882667722,-276325,2026-08-14 17:30:47.000 UTC
-1522821748156778402,1522719,7612053352711882667722,-276325,2026-08-14 17:32:11.000 UTC
-15799469131394234409,15798411,7612053352711882667722,-276325,2026-08-14 17:32:59.000 UTC
-2550629758016641825,2550459,7612053352711882667722,-276325,2026-08-14 17:35:11.000 UTC
-14399681096741775622,14398717,7612053352711882667722,-276325,2026-08-14 17:35:35.000 UTC
-39177652637015123293,39175030,7612053352711882667722,-276325,2026-08-14 17:37:35.000 UTC
-205000000000000000000,204986272,7612053352711882667722,-276325,2026-08-14 17:38:11.000 UTC
33646552169679699048289,-33646532961,7612053352711882667722,-276325,2026-08-14 17:38:35.000 UTC
-37695638697871433944,37693446,7612053352711882667722,-276325,2026-08-14 17:41:59.000 UTC
-84072755878693695392,84067865,7612053352711882667722,-276325,2026-08-14 17:47:23.000 UTC
-7245956966868145849,7245535,7612053352711882667722,-276325,2026-08-14 17:48:23.000 UTC
-1652825846617416956,1652729,7612053352711882667722,-276325,2026-08-14 17:51:23.000 UTC
-3410734774323573550,3410536,7612053352711882667722,-276325,2026-08-14 17:56:35.000 UTC
-87676877267497414477,87671774,7612053352711882667722,-276325,2026-08-14 17:57:47.000 UTC
-2645980033204796040,2645826,7612053352711882667722,-276325,2026-08-14 18:00:59.000 UTC
-949303506656879535,949248,7612053352711882667722,-276325,2026-08-14 18:06:47.000 UTC
-21939034417974371813,21937757,7612053352711882667722,-276325,2026-08-14 18:07:11.000 UTC
-290615075983425033,290598,7612053352711882667722,-276325,2026-08-14 18:09:23.000 UTC
-7686176553308107919,7685729,7612053352711882667722,-276325,2026-08-14 18:09:23.000 UTC
-1230608665697679002,1230537,7612053352711882667722,-276325,2026-08-14 18:18:47.000 UTC
-343731559010318829870,343711532,7612053352711882667722,-276325,2026-08-14 18:21:11.000 UTC
-1435394602792844609,1435310,7612053352711882667722,-276325,2026-08-14 18:21:47.000 UTC
-1567409399959415244,1567318,7612053352711882667722,-276325,2026-08-14 18:28:59.000 UTC
-800000000000000000000,799953269,7612053352711882667722,-276325,2026-08-14 18:33:59.000 UTC
-277520721195048478992,277504470,7612053352711882667722,-276325,2026-08-14 18:35:23.000 UTC
-495876650678802053,495847,7612053352711882667722,-276325,2026-08-14 18:45:11.000 UTC
-74035653494428454528,74031313,7612053352711882667722,-276325,2026-08-14 18:46:47.000 UTC
-50000000000000000000,49997070,7612053352711882667722,-276325,2026-08-14 18:46:47.000 UTC
-10350070142850468674,10349463,7612053352711882667722,-276325,2026-08-14 18:46:47.000 UTC
-29229961905476419,29228,7612053352711882667722,-276325,2026-08-14 18:49:59.000 UTC
-1721208343378438678,1721107,7612053352711882667722,-276325,2026-08-14 18:52:47.000 UTC
-462129641024821514,462102,7612053352711882667722,-276325,2026-08-14 19:04:47.000 UTC
-475355856161155276,475327,7612053352711882667722,-276325,2026-08-14 19:04:47.000 UTC
-1778964059485932675,1778859,7612053352711882667722,-276325,2026-08-14 19:04:59.000 UTC
-981920638039077795,981863,7612053352711882667722,-276325,2026-08-14 19:05:11.000 UTC
-19609775427047418084,19608625,7612053352711882667722,-276325,2026-08-14 19:05:59.000 UTC
-992690105706149499095,992631771,7612053352711882667722,-276325,2026-08-14 19:08:23.000 UTC
-47828511551079414117,47825694,7612053352711882667722,-276325,2026-08-14 19:08:35.000 UTC
-9747423501470108937,9746849,7612053352711882667722,-276325,2026-08-14 19:09:23.000 UTC
-300412101112076106,300394,7612053352711882667722,-276325,2026-08-14 19:09:47.000 UTC
-368918497402175740,368896,7612053352711882667722,-276325,2026-08-14 19:09:59.000 UTC
-5598059523741805517,5597729,7612053352711882667722,-276325,2026-08-14 19:10:47.000 UTC
-388031708760638075,388008,7612053352711882667722,-276325,2026-08-14 19:10:47.000 UTC
-245551275491583100849,245536801,7612053352711882667722,-276325,2026-08-14 19:13:23.000 UTC
-267959223524875118250,267943410,7612053352711882667722,-276325,2026-08-14 19:13:35.000 UTC
-4084032452259186412,4083791,7612053352711882667722,-276325,2026-08-14 19:14:35.000 UTC
-945696224747391850229,945640266,7612053352711882667722,-276325,2026-08-14 19:15:23.000 UTC
-2411645105757964689,2411502,7612053352711882667722,-276325,2026-08-14 19:15:59.000 UTC
-95052943378132843831,95047305,7612053352711882667722,-276325,2026-08-14 19:16:23.000 UTC
-2701542136045680079,2701381,7612053352711882667722,-276325,2026-08-14 19:20:59.000 UTC
-19067465885312570517,19066334,7612053352711882667722,-276325,2026-08-14 19:22:23.000 UTC
-82984707430108489950,82979783,7612053352711882667722,-276325,2026-08-14 19:26:59.000 UTC
-6459463420919486355,6459080,7612053352711882667722,-276325,2026-08-14 19:30:11.000 UTC
-4276957871295517103,4276704,7612053352711882667722,-276325,2026-08-14 19:35:59.000 UTC
-45039649199220324808,45036975,7612053352711882667722,-276325,2026-08-14 19:37:35.000 UTC
-3603793351554728864,3603579,7612053352711882667722,-276325,2026-08-14 19:41:11.000 UTC
-41174888436798194500,41172443,7612053352711882667722,-276325,2026-08-14 19:42:11.000 UTC
-3064014044386474462,3063832,7612053352711882667722,-276325,2026-08-14 19:42:47.000 UTC
-9000000000000000000000,8999454975,7612053352711882667722,-276325,2026-08-14 19:47:23.000 UTC
-122339468734873206,122331,7612053352711882667722,-276325,2026-08-14 19:48:59.000 UTC
-10631108052797148261,10630451,7612053352711882667722,-276325,2026-08-14 19:50:59.000 UTC
8293514946096700086,-8293518,7612053352711882667722,-276325,2026-08-14 19:50:59.000 UTC
-4192372400521466808,4192113,7612053352711882667722,-276325,2026-08-14 19:57:11.000 UTC
-13843425739878534224,13842570,7612053352711882667722,-276325,2026-08-14 20:00:47.000 UTC
-17232978485414604211,17231914,7612053352711882667722,-276325,2026-08-14 20:01:11.000 UTC
-83640875068323450289,83635709,7612053352711882667722,-276325,2026-08-14 20:01:11.000 UTC
-529048304008805747,529015,7612053352711882667722,-276325,2026-08-14 20:02:11.000 UTC
-5461264923644537096,5460927,7612053352711882667722,-276325,2026-08-14 20:02:23.000 UTC
-680868264208653100,680826,7612053352711882667722,-276325,2026-08-14 20:02:47.000 UTC
-10031459432533127664,10030839,7612053352711882667722,-276325,2026-08-14 20:07:47.000 UTC
-101565245064402309693,101558969,7612053352711882667722,-276325,2026-08-14 20:08:11.000 UTC
-2679200108242335244,2679034,7612053352711882667722,-276325,2026-08-14 20:08:35.000 UTC
-711918880532416114,711874,7612053352711882667722,-276325,2026-08-14 20:10:11.000 UTC
-3442787022997535231,3442574,7612053352711882667722,-276325,2026-08-14 20:10:11.000 UTC
-245304794205014590,245289,7612053352711882667722,-276325,2026-08-14 20:10:35.000 UTC
14250389974977464210,-14250393,7612053352711882667722,-276325,2026-08-14 20:12:11.000 UTC
-46106641041897830042,46103791,7612053352711882667722,-276325,2026-08-14 20:15:23.000 UTC
-100694591371988111106,100688365,7612053352711882667722,-276325,2026-08-14 20:22:35.000 UTC
-480094794761504288,480065,7612053352711882667722,-276325,2026-08-14 20:22:35.000 UTC
-59876114321095203340,59872411,7612053352711882667722,-276325,2026-08-14 20:23:11.000 UTC
649934851530579531944,-649935000,7612053352711882667722,-276325,2026-08-14 20:27:35.000 UTC
-54830219193441882822,54826836,7612053352711882667722,-276325,2026-08-14 20:42:11.000 UTC
-6099279504424133578,6098903,7612053352711882667722,-276325,2026-08-14 20:45:11.000 UTC
10689084824374438223721,-10689103018,7612053352711882667722,-276325,2026-08-14 20:47:11.000 UTC
-1636255150007662076,1636158,7612053352711882667722,-276325,2026-08-14 20:50:11.000 UTC
-10693237326742247651,10692607,7612053352711882667722,-276325,2026-08-14 20:55:59.000 UTC
-20445662205961535336,20444457,7612053352711882667722,-276325,2026-08-14 21:02:47.000 UTC
-108220232573084148,108213,7612053352711882667722,-276325,2026-08-14 21:05:11.000 UTC
-8462138483825190577,8461640,7612053352711882667722,-276325,2026-08-14 21:33:47.000 UTC
-5913589707075613811,5913241,7612053352711882667722,-276325,2026-08-14 21:41:35.000 UTC
-1200693865946860729,1200623,7612053352711882667722,-276325,2026-08-14 21:41:47.000 UTC
-292152648047319417,292135,7612053352711882667722,-276325,2026-08-14 21:46:11.000 UTC
-13012874650670288988,13012108,7612053352711882667722,-276325,2026-08-14 21:48:59.000 UTC
-764156296607450441,764111,7612053352711882667722,-276325,2026-08-14 21:52:35.000 UTC
1993908264333475057961,-1993914948,7612053352711882667722,-276325,2026-08-14 21:52:59.000 UTC
-783530687103656676,783484,7612053352711882667722,-276325,2026-08-14 21:55:47.000 UTC
-1092644208968274530,1092580,7612053352711882667722,-276325,2026-08-14 21:55:47.000 UTC
-592937754465899974,592903,7612053352711882667722,-276325,2026-08-14 22:01:35.000 UTC
-5913004756062936294,5912659,7612053352711882667722,-276325,2026-08-14 22:07:11.000 UTC
500639330911132980800,-500641172,7612053352711882667722,-276325,2026-08-14 22:08:59.000 UTC
609741123946813637090,-609743456,7612053352711882667722,-276325,2026-08-14 22:16:35.000 UTC
-588032930961841224,587998,7612053352711882667722,-276325,2026-08-14 22:21:35.000 UTC
10001594840240434880274,-10001647019,7612053352711882667722,-276325,2026-08-14 22:27:23.000 UTC
-14980000000000000000000,14979139603,7612053352711882667722,-276325,2026-08-14 22:28:11.000 UTC
-63736959742333698482140,63732639889,7612053352711882667722,-276325,2026-08-14 22:30:47.000 UTC
-105250604380514102322,105242588,7612053352711882667722,-276325,2026-08-14 22:33:59.000 UTC
-316014254248375088448,315990168,7612053352711882667722,-276325,2026-08-14 22:34:11.000 UTC
1877415809743213774937,-1877389500,7612053352711882667722,-276325,2026-08-14 22:39:23.000 UTC
-761422607790830914,761364,7612053352711882667722,-276325,2026-08-14 22:39:35.000 UTC
-4710786060217290540,4710429,7612053352711882667722,-276325,2026-08-14 22:40:23.000 UTC
-261933604570705818,261913,7612053352711882667722,-276325,2026-08-14 22:40:59.000 UTC
-9197034711818137925,9196337,7612053352711882667722,-276325,2026-08-14 22:42:11.000 UTC
-50000000000000000000,49996211,7612053352711882667722,-276325,2026-08-14 22:43:23.000 UTC
-10501815849288836744,10501019,7612053352711882667722,-276325,2026-08-14 22:48:47.000 UTC
-4975000000000000000,4974622,7612053352711882667722,-276325,2026-08-14 22:48:59.000 UTC
-9561839052244448823,9561114,7612053352711882667722,-276325,2026-08-14 22:55:23.000 UTC
-4339026942030685344,4338698,7612053352711882667722,-276325,2026-08-14 22:56:47.000 UTC
-4708796087983516617,4708439,7612053352711882667722,-276325,2026-08-14 22:59:23.000 UTC
-357778218245819697,357751,7612053352711882667722,-276325,2026-08-14 23:02:11.000 UTC
-220859908803118383286,220843162,7612053352711882667722,-276325,2026-08-14 23:03:23.000 UTC
-5662549827076924843,5662120,7612053352711882667722,-276325,2026-08-14 23:05:11.000 UTC
-2340203317798496880736,2340025090,7612053352711882667722,-276325,2026-08-14 23:05:23.000 UTC
-11447612776924302589,11446737,7612053352711882667722,-276325,2026-08-14 23:07:47.000 UTC
148958413325329690231,-148956261,7612053352711882667722,-276325,2026-08-14 23:07:59.000 UTC
65396175599287840495692,-65395793614,7612053352711882667722,-276325,2026-08-14 23:09:47.000 UTC
-404543056946770480,404519,7612053352711882667722,-276325,2026-08-14 23:13:59.000 UTC
-559635259198553646,559602,7612053352711882667722,-276325,2026-08-14 23:19:11.000 UTC
-282472602470355352,282455,7612053352711882667722,-276325,2026-08-14 23:22:59.000 UTC
-209043863146008670,209031,7612053352711882667722,-276325,2026-08-14 23:22:59.000 UTC
-346862041230725682,346841,7612053352711882667722,-276325,2026-08-14 23:28:47.000 UTC
-7274330790108337552,7273899,7612053352711882667722,-276325,2026-08-14 23:30:59.000 UTC
-829829755403050575,829780,7612053352711882667722,-276325,2026-08-14 23:31:47.000 UTC
-815904898925903886,815856,7612053352711882667722,-276325,2026-08-14 23:31:59.000 UTC
-175000000000000000000,174989626,7612053352711882667722,-276325,2026-08-14 23:32:11.000 UTC
-77938352417626539265,77933730,7612053352711882667722,-276325,2026-08-14 23:35:47.000 UTC
-186589028216467773926,186577955,7612053352711882667722,-276325,2026-08-14 23:40:35.000 UTC
-365515018861848140914,365493301,7612053352711882667722,-276325,2026-08-14 23:42:35.000 UTC
-223418586986084740386,223405295,7612053352711882667722,-276325,2026-08-14 23:42:59.000 UTC
-7232952949131526541,7232522,7612053352711882667722,-276325,2026-08-14 23:43:11.000 UTC
-200000000000000000000,199988089,7612053352711882667722,-276325,2026-08-14 23:44:47.000 UTC
-804194793999219882,804146,7612053352711882667722,-276325,2026-08-14 23:46:11.000 UTC
-372178225545499229879,372156034,7612053352711882667722,-276325,2026-08-14 23:46:35.000 UTC
-57194300034111921660,57190886,7612053352711882667722,-276325,2026-08-14 23:48:47.000 UTC
-5863665698583572733,5863315,7612053352711882667722,-276325,2026-08-14 23:52:23.000 UTC
-256314980025380076,256299,7580596166502293863404,-276325,2026-08-14 23:56:23.000 UTC
-223251823614817263635,223238490,7580596166502293863404,-276325,2026-08-14 23:58:47.000 UTC
-465272255058481755374,465244426,7580596166502293863404,-276325,2026-08-15 00:00:11.000 UTC
-7084640528082283507,7084216,7580596166502293863404,-276325,2026-08-15 00:00:35.000 UTC
-107816072571014957002,107809615,7580596166502293863404,-276325,2026-08-15 00:00:35.000 UTC
-38613629277398417958,38611315,7580596166502293863404,-276325,2026-08-15 00:01:59.000 UTC
-6160325088528723165,6159955,7580596166502293863404,-276325,2026-08-15 00:02:59.000 UTC
-7233177390982492321,7232744,7580596166502293863404,-276325,2026-08-15 00:03:59.000 UTC
-5000000000000000000000,4999697117,7580596166502293863404,-276325,2026-08-15 00:04:11.000 UTC
-60000000000000000000,59996325,7580596166502293863404,-276325,2026-08-15 00:09:35.000 UTC
-2304587330265693641,2304446,7580596166502293863404,-276325,2026-08-15 00:18:47.000 UTC
-5277960405750298843,5277637,7580596166502293863404,-276325,2026-08-15 00:21:23.000 UTC
64175395168715677640707,-64175986279,7580596166502293863404,-276325,2026-08-15 00:27:47.000 UTC
-945744553272545537228,945702516,7580596166502293863404,-276325,2026-08-15 00:27:59.000 UTC
-945898606679774668475,945856327,7580596166502293863404,-276325,2026-08-15 00:30:47.000 UTC
-945592227184040213245,945549725,7580596166502293863404,-276325,2026-08-15 00:30:59.000 UTC
-1777260573877475223,1777180,7580596166502293863404,-276325,2026-08-15 00:35:23.000 UTC
-2027740465544796317,2027649,7580596166502293863404,-276325,2026-08-15 00:35:35.000 UTC
-756507732992250797726,756473559,7580596166502293863404,-276325,2026-08-15 00:37:23.000 UTC
-410964546766456117,410945,7580596166502293863404,-276325,2026-08-15 00:37:47.000 UTC
-4766979827822117664,4766764,7580596166502293863404,-276325,2026-08-15 00:41:59.000 UTC
-44603507590595892931,44601487,7580596166502293863404,-276325,2026-08-15 00:44:11.000 UTC
29392924746297817212003,-29393530000,7580596166502293863404,-276325,2026-08-15 00:44:23.000 UTC
-6653230115112088716,6652980,7580596166502293863404,-276325,2026-08-15 00:48:23.000 UTC
-7365886770715843961,7365610,7580596166502293863404,-276325,2026-08-15 00:48:47.000 UTC
115997082289592656581,-115999922,7580596166502293863404,-276325,2026-08-15 00:51:47.000 UTC
-889842362012361855,889808,7580596166502293863404,-276325,2026-08-15 00:53:11.000 UTC
-1043010074335267424,1042970,7580596166502293863404,-276325,2026-08-15 00:53:47.000 UTC
-49855738237104085395,49853868,7580596166502293863404,-276325,2026-08-15 01:12:35.000 UTC
-437040582817335459,437024,7580596166502293863404,-276325,2026-08-15 01:12:47.000 UTC
-1611123271292384770,1611062,7580596166502293863404,-276325,2026-08-15 01:15:23.000 UTC
-46505841218007545516,46504096,7580596166502293863404,-276325,2026-08-15 01:15:23.000 UTC
-1026087527605132865736,1026048878,7580596166502293863404,-276325,2026-08-15 01:23:23.000 UTC
-58403635816690426370,58401427,7580596166502293863404,-276325,2026-08-15 01:28:23.000 UTC
10000734952452230655448,-10000990000,7580596166502293863404,-276325,2026-08-15 01:29:11.000 UTC
-1503324679103650508,1503271,7580596166502293863404,-276325,2026-08-15 01:29:59.000 UTC
-4725535230492768176,4725368,7580596166502293863404,-276325,2026-08-15 01:31:11.000 UTC
-95468057362035171,95464,7580596166502293863404,-276325,2026-08-15 01:37:47.000 UTC
-1587914126877278566857,1587857931,7580596166502293863404,-276325,2026-08-15 01:37:59.000 UTC
-3835245579999378169,3835109,7580596166502293863404,-276325,2026-08-15 01:40:11.000 UTC
-269863317634506840413,269853700,7580596166502293863404,-276325,2026-08-15 01:42:23.000 UTC
-8272532168455140969,8272237,7580596166502293863404,-276325,2026-08-15 01:43:35.000 UTC
-36822307660798957859,36820993,7580596166502293863404,-276325,2026-08-15 01:43:47.000 UTC
-7055017513822488492,7054765,7580596166502293863404,-276325,2026-08-15 01:46:23.000 UTC
-1087284914644253831,1087246,7580596166502293863404,-276325,2026-08-15 01:51:59.000 UTC
-983646210772681631,983611,7580596166502293863404,-276325,2026-08-15 01:52:47.000 UTC
-2123943225596544254,2123867,7580596166502293863404,-276325,2026-08-15 01:52:47.000 UTC
-347071718922374995,347059,7580596166502293863404,-276325,2026-08-15 01:53:47.000 UTC
-870376079267062246,870345,7580596166502293863404,-276325,2026-08-15 01:54:23.000 UTC
-1399804980363280926,1399755,7580596166502293863404,-276325,2026-08-15 01:57:11.000 UTC
-16852002404695857872,16851400,7580596166502293863404,-276325,2026-08-15 01:59:59.000 UTC
-19486949195635771859,19486253,7580596166502293863404,-276325,2026-08-15 02:01:23.000 UTC
-19321822605319033568,19321132,7580596166502293863404,-276325,2026-08-15 02:01:59.000 UTC
-11078589416925520913,11078193,7580596166502293863404,-276325,2026-08-15 02:05:23.000 UTC
-6138059510730608301089,6137835384,7580596166502293863404,-276325,2026-08-15 02:11:59.000 UTC
-1849600390823800856,1849531,7580596166502293863404,-276325,2026-08-15 02:13:11.000 UTC
-773552666430346642,773523,7580596166502293863404,-276325,2026-08-15 02:13:35.000 UTC
-2058405453604766190544,2058328065,7580596166502293863404,-276325,2026-08-15 02:14:47.000 UTC
-639903807848617374216,639879522,7580596166502293863404,-276325,2026-08-15 02:18:47.000 UTC
-22321834567178025658,22320985,7580596166502293863404,-276325,2026-08-15 02:19:35.000 UTC
-10440201759318767658,10439804,7580596166502293863404,-276325,2026-08-15 02:19:59.000 UTC
-11474118572141662291,11473682,7580596166502293863404,-276325,2026-08-15 02:20:23.000 UTC
-38195066044714073058,38193612,7580596166502293863404,-276325,2026-08-15 02:23:35.000 UTC
-791033200015328762,791003,7580596166502293863404,-276325,2026-08-15 02:24:35.000 UTC
-7678753790266787495,7678461,7580596166502293863404,-276325,2026-08-15 02:26:11.000 UTC
-14088998498775278495,14088462,7580596166502293863404,-276325,2026-08-15 02:27:59.000 UTC
-129918202919564839,129913,7580596166502293863404,-276325,2026-08-15 02:27:59.000 UTC
-2167723707173299356,2167641,7580596166502293863404,-276325,2026-08-15 02:29:23.000 UTC
1649597653846897515,-1649638,7580596166502293863404,-276325,2026-08-15 02:31:47.000 UTC
-32855392829952508077,32854142,7580596166502293863404,-276325,2026-08-15 02:35:47.000 UTC
-197782606335435585816,197775071,7580596166502293863404,-276325,2026-08-15 02:38:23.000 UTC
99132173049097844770,-99134542,7580596166502293863404,-276325,2026-08-15 02:39:23.000 UTC
-186689393584241072339,186682275,7580596166502293863404,-276325,2026-08-15 02:39:35.000 UTC
-11806180642982869035,11805730,7580596166502293863404,-276325,2026-08-15 02:39:35.000 UTC
-594955950000000000000,594933204,7580596166502293863404,-276325,2026-08-15 02:40:11.000 UTC
-2135455571672086676,2135373,7580596166502293863404,-276325,2026-08-15 02:42:47.000 UTC
-9839841743430832,9839,7580596166502293863404,-276325,2026-08-15 02:45:59.000 UTC
-5807212985604032947,5806990,7580596166502293863404,-276325,2026-08-15 02:48:47.000 UTC
-4812069073639055551,4811884,7580596166502293863404,-276325,2026-08-15 02:49:47.000 UTC
-31089969980285012108,31088778,7580596166502293863404,-276325,2026-08-15 02:56:35.000 UTC
-134710840448676583102572,134703284696,7580596166502293863404,-276325,2026-08-15 02:57:59.000 UTC
32071167497877507736823,-32070922848,7580596166502293863404,-276325,2026-08-15 02:57:59.000 UTC
6000015637767257072340,-6000000000,7580596166502293863404,-276325,2026-08-15 02:58:47.000 UTC
-26236622012515532491,26234947,7580596166502293863404,-276325,2026-08-15 03:03:59.000 UTC
-5469853590026835214023,5469500554,7580596166502293863404,-276325,2026-08-15 03:15:59.000 UTC
-309796846847624506,309776,7580596166502293863404,-276325,2026-08-15 03:23:35.000 UTC
-13085496786722517975,13084642,7580596166502293863404,-276325,2026-08-15 03:23:35.000 UTC
-7173954017801483033,7173485,7580596166502293863404,-276325,2026-08-15 03:23:47.000 UTC
-529528266378847783748,529493667,7580596166502293863404,-276325,2026-08-15 03:29:35.000 UTC
-9793297662532882950,9792657,7580596166502293863404,-276325,2026-08-15 03:30:11.000 UTC
-2588905094876764420,2588735,7580596166502293863404,-276325,2026-08-15 03:34:35.000 UTC
-306343349433031223,306323,7580596166502293863404,-276325,2026-08-15 03:36:47.000 UTC
-1811360236929901479974,1811241319,7580596166502293863404,-276325,2026-08-15 03:36:47.000 UTC
-185687287415868292,185675,7580596166502293863404,-276325,2026-08-15 03:38:23.000 UTC
-110316906991609074567,110309636,7580596166502293863404,-276325,2026-08-15 03:50:35.000 UTC
-2879364270491911459,2879174,7580596166502293863404,-276325,2026-08-15 03:52:47.000 UTC
-29174640202708091153,29172716,7580596166502293863404,-276325,2026-08-15 03:55:23.000 UTC
6610068582970811331625,-6610048378,7580596166502293863404,-276325,2026-08-15 03:58:35.000 UTC
-899920000864685488737,899862133,7580596166502293863404,-276325,2026-08-15 03:58:59.000 UTC
5679289955476474129466,-5679280454,7580596166502293863404,-276325,2026-08-15 03:59:11.000 UTC
-369035650802274353,369012,7580596166502293863404,-276325,2026-08-15 03:59:35.000 UTC
-11948373488128150515,11947621,7580596166502293863404,-276325,2026-08-15 03:59:35.000 UTC
-945723034525861538692,945663405,7580596166502293863404,-276325,2026-08-15 03:59:59.000 UTC
-945572143027423243523,945512288,7580596166502293863404,-276325,2026-08-15 04:00:11.000 UTC
