timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity,pool_price,usdc_price,oracle_price,dev_bps,token0,token1,usdc_sold_into_pool,swap_direction,peg_below,is_drain,swap_size_usd,drain_volume_usd
2026-05-09 06:07:00,341681683,-341602600,-1.0,-1.0,-1.0,-1.0,412741037,71060077,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,483.801114,483.801114
2026-05-09 06:09:00,-3648961912,3649231083,-1.0,-1.0,-1.0,-1.0,1159968690,4808979666,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,5968.948356,0.0
2026-05-09 06:10:00,-266025531,266028253,-1.0,-1.0,-1.0,-1.0,0,266028253,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,266.028253,0.0
2026-05-09 06:11:00,-359996314,360000000,-1.0,-1.0,-1.0,-1.0,0,360000000,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,360.0,0.0
2026-05-09 06:12:00,50456841,-50411480,-1.0,-1.0,-1.0,-1.0,229382302,178927295,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,408.309597,408.309597
2026-05-09 06:16:00,-117017817,117019017,-1.0,-1.0,-1.0,-1.0,0,117019017,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,117.019017,0.0
2026-05-09 06:20:00,-322442958,322446263,-1.0,-1.0,-1.0,-1.0,0,322446263,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,322.446263,0.0
2026-05-09 06:22:00,4997928606,-4996980035,-1.0,-1.0,-1.0,-1.0,4997928606,0,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,4997.928606,4997.928606
2026-05-09 06:23:00,-215000000,215002183,-1.0,-1.0,-1.0,-1.0,0,215002183,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,215.002183,0.0
2026-05-09 06:24:00,-3424956053,3424990947,-1.0,-1.0,-1.0,-1.0,0,3424990947,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,3424.990947,0.0
2026-05-09 06:26:00,-102242154,102250344,-1.0,-1.0,-1.0,-1.0,35710315,137953881,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,173.664196,0.0
2026-05-09 06:28:00,114610410,-114588659,-1.0,-1.0,-1.0,-1.0,114610410,0,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,114.61041,114.61041
2026-05-09 06:33:00,1834259676,-1833899968,-1.0,-1.0,-1.0,-1.0,1892197727,57938644,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,1950.136371,1950.136371
2026-05-09 06:35:00,-472692053,472696873,-1.0,-1.0,-1.0,-1.0,0,472696873,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,472.696873,0.0
2026-05-09 06:38:00,1351452794,-1351196278,-1.0,-1.0,-1.0,-1.0,1351452794,0,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,1351.452794,1351.452794
2026-05-09 06:39:00,-1500859496,1500874786,-1.0,-1.0,-1.0,-1.0,0,1500874786,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,1500.874786,0.0
2026-05-09 06:40:00,101302339,-101283111,-1.0,-1.0,-1.0,-1.0,101302339,0,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,101.302339,101.302339
2026-05-09 06:41:00,-765484057,765537687,-1.0,-1.0,-1.0,-1.0,229077887,994572100,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,1223.649987,0.0
2026-05-09 06:42:00,114538562,-114516825,-1.0,-1.0,-1.0,-1.0,114538562,0,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,114.538562,114.538562
2026-05-09 06:44:00,-5432074219,5432130000,-1.0,-1.0,-1.0,-1.0,0,5432130000,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,5432.13,0.0
2026-05-09 06:45:00,997145330,-996956192,-1.0,-1.0,-1.0,-1.0,997145330,0,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,997.14533,997.14533
2026-05-09 06:46:00,-459995257,460000000,-1.0,-1.0,-1.0,-1.0,0,460000000,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,460.0,0.0
2026-05-09 06:51:00,76086365,-76054445,-1.0,-1.0,-1.0,-1.0,163523561,87438098,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,250.961659,250.961659
2026-05-09 06:52:00,-154996285,155038883,-1.0,-1.0,-1.0,-1.0,205000000,360000000,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,565.0,0.0
2026-05-09 06:54:00,-30046483835,30046803251,-1.0,-1.0,-1.0,-1.0,0,30046803251,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,30046.803251,0.0
2026-05-09 07:09:00,-3596409916,3596449399,-1.0,-1.0,-1.0,-1.0,0,3596449399,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,3596.449399,0.0
2026-05-09 07:11:00,-697138918,697146603,-1.0,-1.0,-1.0,-1.0,0,697146603,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,697.146603,0.0
2026-05-09 07:13:00,-1199986750,1200000000,-1.0,-1.0,-1.0,-1.0,0,1200000000,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,False,buy_usdc,True,False,1200.0,0.0
2026-05-09 07:16:00,30737646,-30718633,-1.0,-1.0,-1.0,-1.0,96757623,66020708,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,162.778331,162.778331
2026-05-09 07:29:00,43750210,-43661065,-1.0,-1.0,-1.0,-1.0,448145884,404400144,96618631475749404,1.0,0.99988,0.99988,1.2000000000000899,USDC,USDT,True,sell_usdc,True,True,852.546028,852.546028
2026-05-09 07:40:00,-215000000,215002378,-1.0,-1.0,-1.0,-1.0,0,215002378,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,215.002378,0.0
2026-05-09 07:48:00,-621207652,621214528,-1.0,-1.0,-1.0,-1.0,0,621214528,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,621.214528,0.0
2026-05-09 07:50:00,-6084685620,6084753372,-1.0,-1.0,-1.0,-1.0,0,6084753372,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,6084.753372,0.0
2026-05-09 07:53:00,-291694401,291697669,-1.0,-1.0,-1.0,-1.0,0,291697669,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,291.697669,0.0
2026-05-09 07:54:00,1127660055,-1127336407,-1.0,-1.0,-1.0,-1.0,1681402108,553748241,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,2235.150349,2235.150349
2026-05-09 08:03:00,-208700688,208703023,-1.0,-1.0,-1.0,-1.0,0,208703023,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,208.703023,0.0
2026-05-09 08:07:00,-3500000000,3500039273,-1.0,-1.0,-1.0,-1.0,0,3500039273,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,3500.039273,0.0
2026-05-09 08:14:00,-703627234,703648927,-1.0,-1.0,-1.0,-1.0,68822220,772458158,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,841.280378,0.0
2026-05-09 08:16:00,-1513131952,1513149035,-1.0,-1.0,-1.0,-1.0,0,1513149035,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,1513.149035,0.0
2026-05-09 08:17:00,621796434,-621679102,-1.0,-1.0,-1.0,-1.0,621796434,0,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,621.796434,621.796434
2026-05-09 08:19:00,-93293375,93317371,-1.0,-1.0,-1.0,-1.0,114704917,208000642,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,322.705559,0.0
2026-05-09 08:21:00,-279291288,279294445,-1.0,-1.0,-1.0,-1.0,0,279294445,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,279.294445,0.0
2026-05-09 08:24:00,139721258,-139663187,-1.0,-1.0,-1.0,-1.0,298235044,158515579,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,456.750623,456.750623
2026-05-09 08:25:00,200037747,-200000000,-1.0,-1.0,-1.0,-1.0,200037747,0,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,200.037747,200.037747
2026-05-09 08:27:00,-111637648,111686696,-1.0,-1.0,-1.0,-1.0,238937876,350579485,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,589.517361,0.0
2026-05-09 08:28:00,-192425017,192457198,-1.0,-1.0,-1.0,-1.0,150028310,342457198,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,492.485508,0.0
2026-05-09 08:30:00,179296970,-179263137,-1.0,-1.0,-1.0,-1.0,179296970,0,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,179.29697,179.29697
2026-05-09 08:31:00,535570616,-535459027,-1.0,-1.0,-1.0,-1.0,588200000,52629978,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,640.829978,640.829978
2026-05-09 08:33:00,-831589344,831603327,-1.0,-1.0,-1.0,-1.0,22947941,854546937,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,877.494878,0.0
2026-05-09 08:34:00,3894543784,-3892417038,-1.0,-1.0,-1.0,-1.0,10853444385,6958978192,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,True,sell_usdc,True,True,17812.422577,17812.422577
2026-05-09 08:36:00,-13563540680,13563694792,-1.0,-1.0,-1.0,-1.0,0,13563694792,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,13563.694792,0.0
2026-05-09 08:37:00,-1752728327,1752830365,-1.0,-1.0,-1.0,-1.0,409236712,2161989956,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,2571.226668,0.0
2026-05-09 08:39:00,-90368526,90373439,-1.0,-1.0,-1.0,-1.0,19342555,109712348,96618631475749404,1.0,0.99981467,0.99981467,1.8532999999998356,USDC,USDT,False,buy_usdc,True,False,129.054903,0.0
2026-05-09 08:47:00,614130351,-613955674,-1.0,-1.0,-1.0,-1.0,908822263,294695315,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1203.517578,1203.517578
2026-05-09 08:48:00,-166826897,166828821,-1.0,-1.0,-1.0,-1.0,0,166828821,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,166.828821,0.0
2026-05-09 08:59:00,819812569,-819658061,-1.0,-1.0,-1.0,-1.0,819812569,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,819.812569,819.812569
2026-05-09 09:00:00,-19462240274,19462468361,-1.0,-1.0,-1.0,-1.0,0,19462468361,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,19462.468361,0.0
2026-05-09 09:03:00,1772851645,-1772518190,-1.0,-1.0,-1.0,-1.0,1772851645,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1772.851645,1772.851645
2026-05-09 09:07:00,780993946,-780599042,-1.0,-1.0,-1.0,-1.0,2020979190,1240000000,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,3260.97919,3260.97919
2026-05-09 09:08:00,-865341098,865351380,-1.0,-1.0,-1.0,-1.0,0,865351380,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,865.35138,0.0
2026-05-09 09:11:00,793480182,-793328582,-1.0,-1.0,-1.0,-1.0,805151460,11671418,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,816.822878,816.822878
2026-05-09 09:15:00,1190187141,-1189895117,-1.0,-1.0,-1.0,-1.0,1530741368,340558263,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1871.299631,1871.299631
2026-05-09 09:19:00,-2466502838,2466532120,-1.0,-1.0,-1.0,-1.0,0,2466532120,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,2466.53212,0.0
2026-05-09 09:21:00,-239997144,240000000,-1.0,-1.0,-1.0,-1.0,0,240000000,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,240.0,0.0
2026-05-09 09:26:00,-4860950423,4861008522,-1.0,-1.0,-1.0,-1.0,0,4861008522,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,4861.008522,0.0
2026-05-09 09:27:00,-4296785463,4296837227,-1.0,-1.0,-1.0,-1.0,0,4296837227,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,4296.837227,0.0
2026-05-09 09:28:00,1698706849,-1698387629,-1.0,-1.0,-1.0,-1.0,1698706849,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1698.706849,1698.706849
2026-05-09 09:30:00,-838297493,838307608,-1.0,-1.0,-1.0,-1.0,0,838307608,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,838.307608,0.0
2026-05-09 09:34:00,-5967100006,5967172421,-1.0,-1.0,-1.0,-1.0,0,5967172421,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,5967.172421,0.0
2026-05-09 09:35:00,1363505798,-1363205741,-1.0,-1.0,-1.0,-1.0,1583391022,219887900,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1803.278922,1803.278922
2026-05-09 09:37:00,466177221,-466089659,-1.0,-1.0,-1.0,-1.0,466177221,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,466.177221,466.177221
2026-05-09 09:38:00,-1256815760,1256844686,-1.0,-1.0,-1.0,-1.0,68126109,1324957998,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,1393.084107,0.0
2026-05-09 09:39:00,-102505996,102507246,-1.0,-1.0,-1.0,-1.0,0,102507246,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,102.507246,0.0
2026-05-09 09:41:00,-504611672,504617827,-1.0,-1.0,-1.0,-1.0,0,504617827,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,504.617827,0.0
2026-05-09 09:43:00,-251158716,251161783,-1.0,-1.0,-1.0,-1.0,0,251161783,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,251.161783,0.0
2026-05-09 09:46:00,-756710806,756742188,-1.0,-1.0,-1.0,-1.0,110695493,867416893,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,978.112386,0.0
2026-05-09 09:47:00,-520592254,520598618,-1.0,-1.0,-1.0,-1.0,0,520598618,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,520.598618,0.0
2026-05-09 09:48:00,2917625621,-2917038697,-1.0,-1.0,-1.0,-1.0,3112687885,195064640,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,3307.752525,3307.752525
2026-05-09 09:51:00,300529856,-300473408,-1.0,-1.0,-1.0,-1.0,300529856,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,300.529856,300.529856
2026-05-09 09:53:00,-48121907,48201887,-1.0,-1.0,-1.0,-1.0,396973459,445100780,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,842.074239,0.0
2026-05-09 09:54:00,-440098202,440103559,-1.0,-1.0,-1.0,-1.0,0,440103559,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,440.103559,0.0
2026-05-09 10:03:00,-2772387755,2772421581,-1.0,-1.0,-1.0,-1.0,0,2772421581,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,2772.421581,0.0
2026-05-09 10:08:00,-559993147,560000000,-1.0,-1.0,-1.0,-1.0,0,560000000,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,560.0,0.0
2026-05-09 10:14:00,-319996081,320000000,-1.0,-1.0,-1.0,-1.0,0,320000000,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,320.0,0.0
2026-05-09 10:18:00,-886425041,886454788,-1.0,-1.0,-1.0,-1.0,94393294,980830359,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,1075.223653,0.0
2026-05-09 10:19:00,6073141485,-6072001021,-1.0,-1.0,-1.0,-1.0,6073141485,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,6073.141485,6073.141485
2026-05-09 10:24:00,300321457,-300265039,-1.0,-1.0,-1.0,-1.0,300321457,0,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,300.321457,300.321457
2026-05-09 10:25:00,-201495922,201498368,-1.0,-1.0,-1.0,-1.0,0,201498368,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,201.498368,0.0
2026-05-09 10:27:00,-126722328,126723868,-1.0,-1.0,-1.0,-1.0,0,126723868,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,126.723868,0.0
2026-05-09 10:32:00,-491842260,491848236,-1.0,-1.0,-1.0,-1.0,0,491848236,96618631475749404,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,491.848236,0.0
2026-05-09 10:34:00,556392019,-556281487,-1.0,-1.0,-1.0,-1.0,586466830,30075177,96577774155343755,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,616.542007,616.542007
2026-05-09 10:35:00,-170986622,171182210,-1.0,-1.0,-1.0,-1.0,967584001,1138584439,96577774155343755,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,2106.16844,0.0
2026-05-09 10:38:00,20371247056,-20367416071,-1.0,-1.0,-1.0,-1.0,20371247056,0,96577774155343755,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,20371.247056,20371.247056
2026-05-09 10:50:00,-191071643,191073886,-1.0,-1.0,-1.0,-1.0,0,191073886,96577774155343755,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,191.073886,0.0
2026-05-09 10:52:00,-154114092,154115900,-1.0,-1.0,-1.0,-1.0,0,154115900,96577774155343755,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,154.1159,0.0
2026-05-09 10:53:00,3131422520,-3130832883,-1.0,-1.0,-1.0,-1.0,3131422520,0,96577774155343755,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,3131.42252,3131.42252
2026-05-09 10:56:00,-111609605,111610908,-1.0,-1.0,-1.0,-1.0,0,111610908,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,111.610908,0.0
2026-05-09 11:03:00,1556018700,-1555725638,-1.0,-1.0,-1.0,-1.0,1556018700,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1556.0187,1556.0187
2026-05-09 11:04:00,-280008375,280011635,-1.0,-1.0,-1.0,-1.0,0,280011635,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,280.011635,0.0
2026-05-09 11:05:00,-85424442,85436835,-1.0,-1.0,-1.0,-1.0,56987818,142413919,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,199.401737,0.0
2026-05-09 11:12:00,340839387,-340775186,-1.0,-1.0,-1.0,-1.0,340839387,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,340.839387,340.839387
2026-05-09 11:13:00,-6176759665,6176832366,-1.0,-1.0,-1.0,-1.0,2175841,6179007797,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,6181.183638,0.0
2026-05-09 11:14:00,457932118,-457845918,-1.0,-1.0,-1.0,-1.0,457932118,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,457.932118,457.932118
2026-05-09 11:16:00,2232333143,-2231840884,-1.0,-1.0,-1.0,-1.0,2592328929,360000000,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,2952.328929,2952.328929
2026-05-09 11:17:00,117257127,-117235045,-1.0,-1.0,-1.0,-1.0,117257127,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,117.257127,117.257127
2026-05-09 11:18:00,-2846681692,2846715555,-1.0,-1.0,-1.0,-1.0,2271393,2848986519,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,2851.257912,0.0
2026-05-09 11:20:00,1285419725,-1285177754,-1.0,-1.0,-1.0,-1.0,1285419725,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1285.419725,1285.419725
2026-05-09 11:37:00,579171220,-579062185,-1.0,-1.0,-1.0,-1.0,579171220,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,579.17122,579.17122
2026-05-09 11:42:00,-259996950,260000000,-1.0,-1.0,-1.0,-1.0,0,260000000,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,260.0,0.0
2026-05-09 11:45:00,-4305366,4319556,-1.0,-1.0,-1.0,-1.0,70693754,75000000,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,145.693754,0.0
2026-05-09 11:46:00,472462449,-472373500,-1.0,-1.0,-1.0,-1.0,472462449,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,472.462449,472.462449
2026-05-09 11:49:00,1799899497,-1799560599,-1.0,-1.0,-1.0,-1.0,1799899497,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1799.899497,1799.899497
2026-05-09 11:50:00,105377056,-105357212,-1.0,-1.0,-1.0,-1.0,105377056,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,105.377056,105.377056
2026-05-09 11:59:00,198487839,-198425680,-1.0,-1.0,-1.0,-1.0,322376852,123890464,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,446.267316,446.267316
2026-05-09 12:02:00,1225649456,-1225418635,-1.0,-1.0,-1.0,-1.0,1225649456,0,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,1225.649456,1225.649456
2026-05-09 12:05:00,-199997468,199999800,-1.0,-1.0,-1.0,-1.0,0,199999800,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,199.9998,0.0
2026-05-09 12:07:00,-192505460,192507706,-1.0,-1.0,-1.0,-1.0,0,192507706,97073207529317467,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,192.507706,0.0
2026-05-09 12:13:00,-298801568,298805055,-1.0,-1.0,-1.0,-1.0,0,298805055,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,298.805055,0.0
2026-05-09 12:15:00,174696933,-174653152,-1.0,-1.0,-1.0,-1.0,229096106,54399808,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,283.495914,283.495914
2026-05-09 12:23:00,323777550,-323716571,-1.0,-1.0,-1.0,-1.0,323777550,0,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,323.77755,323.77755
2026-05-09 12:34:00,92280654,-92257130,-1.0,-1.0,-1.0,-1.0,122992303,30712008,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,True,sell_usdc,True,True,153.704311,153.704311
2026-05-09 12:35:00,-4155342289,4155390912,-1.0,-1.0,-1.0,-1.0,0,4155390912,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,4155.390912,0.0
2026-05-09 12:49:00,-691489793,691497923,-1.0,-1.0,-1.0,-1.0,0,691497923,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,691.497923,0.0
2026-05-09 12:51:00,-154140230,154142044,-1.0,-1.0,-1.0,-1.0,0,154142044,97068692260126804,1.0,0.99977706,0.99977706,2.229400000000048,USDC,USDT,False,buy_usdc,True,False,154.142044,0.0
